,poverty_rate,per_capita_income_2004,fips,year
2,11.6,45379,1001,2004
3,10,42227,1003,2004
4,23.9,26495,1005,2004
5,17.1,34055,1007,2004
6,12.4,38643,1009,2004
7,30.3,20485,1011,2004
8,21,27244,1013,2004
9,16.9,34813,1015,2004
10,17.2,30573,1017,2004
11,16.1,33564,1019,2004
12,14.8,35507,1021,2004
13,20.2,27690,1023,2004
14,20.9,28776,1025,2004
15,13.9,31194,1027,2004
16,14.7,34128,1029,2004
17,14.2,37066,1031,2004
18,14.7,34575,1033,2004
19,23.1,24334,1035,2004
20,14,30173,1037,2004
21,18.7,29237,1039,2004
22,18.6,28909,1041,2004
23,13.8,35150,1043,2004
24,16.7,34065,1045,2004
25,27.4,24949,1047,2004
26,15.8,32286,1049,2004
27,12.5,43645,1051,2004
28,20.1,29330,1053,2004
29,16.1,32727,1055,2004
30,17.4,30595,1057,2004
31,17.8,29234,1059,2004
32,18.1,28787,1061,2004
33,26.5,22439,1063,2004
34,22,26841,1065,2004
35,17.1,32441,1067,2004
36,15.8,36616,1069,2004
37,15.3,33733,1071,2004
38,15.4,38520,1073,2004
39,16.8,29337,1075,2004
40,16.2,35166,1077,2004
41,14.7,34998,1079,2004
42,16,34660,1081,2004
43,12.7,41830,1083,2004
44,25.5,24967,1085,2004
45,28.3,23378,1087,2004
46,11.7,49441,1089,2004
47,21.3,29138,1091,2004
48,17.9,28781,1093,2004
49,15.8,34855,1095,2004
50,20,33191,1097,2004
51,18.5,30228,1099,2004
52,19.4,35680,1101,2004
53,14,40978,1103,2004
54,30.4,21640,1105,2004
55,20.8,27737,1107,2004
56,21.4,28077,1109,2004
57,16.1,30973,1111,2004
58,19.4,29680,1113,2004
59,13.1,41086,1115,2004
60,7,61972,1117,2004
61,28.3,21189,1119,2004
62,17.8,34418,1121,2004
63,17.1,31464,1123,2004
64,17.2,36598,1125,2004
65,16.2,32634,1127,2004
66,18.1,32147,1129,2004
67,30.4,19682,1131,2004
68,17.2,28764,1133,2004
70,12.7,39828,2013,2004
71,7.4,50670,2016,2004
72,8.9,56604,2020,2004
73,20.7,36057,2050,2004
74,7.6,57963,2060,2004
75,6,55983,2068,2004
76,17.6,40449,2070,2004
77,8,53085,2090,2004
78,10.7,40150,2100,2004
79,7.5,60195,2110,2004
80,9.7,48474,2122,2004
81,8.4,51328,2130,2004
82,8.5,52734,2150,2004
83,16.6,31869,2164,2004
84,10.3,56084,2170,2004
85,18.2,40010,2180,2004
86,12.4,58761,2185,2004
87,18,42226,2188,2004
88,13.9,36555,2201,2004
89,7.7,51494,2220,2004
90,11.2,40614,2232,2004
91,13.7,44889,2240,2004
92,9,51062,2261,2004
93,26,27077,2270,2004
94,9.7,46189,2280,2004
95,9.8,42353,2282,2004
96,18.6,30930,2290,2004
98,29.8,26592,4001,2004
99,17.1,36585,4003,2004
100,16.5,40040,4005,2004
101,18.2,33412,4007,2004
102,22.3,31387,4009,2004
103,12.5,43095,4011,2004
104,18.9,26722,4012,2004
105,13.3,48304,4013,2004
106,15.4,34126,4015,2004
107,23.7,31554,4017,2004
108,15.6,38687,4019,2004
109,15.1,40255,4021,2004
110,19.1,32901,4023,2004
111,12.6,37309,4025,2004
112,18.4,34230,4027,2004
114,16.8,33764,5001,2004
115,18,33039,5003,2004
116,13.4,31300,5005,2004
117,9.5,47431,5007,2004
118,14.4,32721,5009,2004
119,20.4,27661,5011,2004
120,14.8,30618,5013,2004
121,14.3,29437,5015,2004
122,28,22319,5017,2004
123,17.1,30681,5019,2004
124,16.2,28389,5021,2004
125,13.7,33053,5023,2004
126,14.4,36335,5025,2004
127,19.8,30193,5027,2004
128,16.1,32865,5029,2004
129,15.4,35418,5031,2004
130,14.3,36527,5033,2004
131,21.9,31381,5035,2004
132,18.9,30771,5037,2004
133,18.5,27876,5039,2004
134,23.3,25470,5041,2004
135,18.7,30282,5043,2004
136,12.8,41297,5045,2004
137,15.6,33400,5047,2004
138,17.6,27239,5049,2004
139,15.5,32687,5051,2004
140,11,40777,5053,2004
141,15.3,34011,5055,2004
142,18.8,28521,5057,2004
143,14.9,33710,5059,2004
144,15.1,29555,5061,2004
145,14.7,33823,5063,2004
146,17.5,27309,5065,2004
147,21,26579,5067,2004
148,20.4,32188,5069,2004
149,16.4,30192,5071,2004
150,22.1,25966,5073,2004
151,18.5,28902,5075,2004
152,30.3,21580,5077,2004
153,23.3,30087,5079,2004
154,15.2,31054,5081,2004
155,16.4,30878,5083,2004
156,10.6,44551,5085,2004
157,16,31215,5087,2004
158,16.6,28329,5089,2004
159,17.1,33112,5091,2004
160,22.1,28638,5093,2004
161,22.7,24684,5095,2004
162,16.3,28846,5097,2004
163,18.7,29333,5099,2004
164,19.4,26925,5101,2004
165,18.1,30731,5103,2004
166,14.4,33094,5105,2004
167,28.7,23132,5107,2004
168,14.8,30573,5109,2004
169,20.3,28618,5111,2004
170,18.4,27143,5113,2004
171,15.8,34109,5115,2004
172,15.1,31292,5117,2004
173,14.8,40499,5119,2004
174,16.7,29577,5121,2004
175,25.1,26428,5123,2004
176,9.1,46508,5125,2004
177,18.4,27384,5127,2004
178,20.6,22910,5129,2004
179,15.2,36863,5131,2004
180,17.2,29876,5133,2004
181,18.2,26618,5135,2004
182,17.8,24731,5137,2004
183,17.7,32721,5139,2004
184,17,28249,5141,2004
185,12.8,38385,5143,2004
186,15,35052,5145,2004
187,24,24352,5147,2004
188,15.1,30076,5149,2004
190,11.1,57659,6001,2004
191,13.2,42827,6003,2004
192,8.8,47459,6005,2004
193,15.2,34891,6007,2004
194,9.3,46052,6009,2004
195,11.7,38350,6011,2004
196,7.8,65459,6013,2004
197,19.2,31502,6015,2004
198,6.9,56629,6017,2004
199,19.8,36930,6019,2004
200,14.4,34883,6021,2004
201,15.4,33281,6023,2004
202,18.5,33674,6025,2004
203,10.5,38853,6027,2004
204,17.8,38689,6029,2004
205,17.6,38238,6031,2004
206,15.6,32757,6033,2004
207,15.7,39143,6035,2004
208,16.7,43518,6037,2004
209,17.9,37881,6039,2004
210,7,67731,6041,2004
211,11,37355,6043,2004
212,14.4,36624,6045,2004
213,17,38792,6047,2004
214,15.5,29526,6049,2004
215,8.2,48083,6051,2004
216,12.9,46971,6053,2004
217,7.8,53184,6055,2004
218,7.9,49811,6057,2004
219,10.2,58605,6059,2004
220,5.6,64642,6061,2004
221,9.8,41309,6063,2004
222,11.9,46885,6065,2004
223,13.6,47215,6067,2004
224,8.8,57595,6069,2004
225,15.4,43179,6071,2004
226,10.9,51939,6073,2004
227,11.6,51815,6075,2004
228,14,44814,6077,2004
229,10.4,46225,6079,2004
230,6.6,65425,6081,2004
231,12.5,46706,6083,2004
232,8.4,68842,6085,2004
233,10.8,52031,6087,2004
234,13.4,37696,6089,2004
235,9.1,37599,6091,2004
236,15.1,32531,6093,2004
237,8.7,57728,6095,2004
238,8.4,53645,6097,2004
239,13.6,43072,6099,2004
240,12.1,41289,6101,2004
241,14.5,34520,6103,2004
242,14.2,30307,6105,2004
243,20.9,34809,6107,2004
244,11.6,41067,6109,2004
245,9.3,59379,6111,2004
246,11.2,44810,6113,2004
247,15.6,34493,6115,2004
249,10.8,50229,8001,2004
250,19.2,31587,8003,2004
251,8.2,55615,8005,2004
252,10.6,40592,8007,2004
253,15.6,26580,8009,2004
254,20.4,27569,8011,2004
255,9.8,57908,8013,2004
256,5.2,65375,8014,2004
257,11.6,37226,8015,2004
258,11.6,36563,8017,2004
259,6.7,58677,8019,2004
260,19.1,27077,8021,2004
261,22.4,22165,8023,2004
262,27.8,24435,8025,2004
263,10.7,40332,8027,2004
264,12.5,35280,8029,2004
265,15.2,41767,8031,2004
266,11.4,32357,8033,2004
267,3.7,94658,8035,2004
268,6,59037,8037,2004
269,5.4,69631,8039,2004
270,10.3,50312,8041,2004
271,14.2,35129,8043,2004
272,8.2,50119,8045,2004
273,5.6,54194,8047,2004
274,7.2,49907,8049,2004
275,11.4,38979,8051,2004
276,7.8,38891,8053,2004
277,19.7,26649,8055,2004
278,12,33476,8057,2004
279,7.1,59060,8059,2004
280,11.1,28851,8061,2004
281,12.7,33610,8063,2004
282,11.5,36033,8065,2004
283,10.3,44078,8067,2004
284,9.8,50911,8069,2004
285,15.6,31798,8071,2004
286,15.7,31574,8073,2004
287,13,34691,8075,2004
288,10.8,40045,8077,2004
289,9,39725,8079,2004
290,9.5,46102,8081,2004
291,14.5,34416,8083,2004
292,11.8,40234,8085,2004
293,12.6,36507,8087,2004
294,17.8,30298,8089,2004
295,7.2,47424,8091,2004
296,7.5,52684,8093,2004
297,10.5,34316,8095,2004
298,4.6,60662,8097,2004
299,17.4,29647,8099,2004
300,16.3,35693,8101,2004
301,9.1,43501,8103,2004
302,16.3,34680,8105,2004
303,6,54539,8107,2004
304,22.7,23638,8109,2004
305,13.5,32057,8111,2004
306,7.9,46891,8113,2004
307,11.3,27824,8115,2004
308,5.9,52220,8117,2004
309,7.2,53787,8119,2004
310,10.3,32344,8121,2004
311,9.9,46241,8123,2004
312,12,35687,8125,2004
314,8.5,60790,9001,2004
315,10.7,54093,9003,2004
316,6.1,59546,9005,2004
317,5.6,63949,9007,2004
318,10.7,52591,9009,2004
319,7.5,54218,9011,2004
320,5.8,62711,9013,2004
321,9.4,47306,9015,2004
323,11.4,44889,10001,2004
324,8.9,54304,10003,2004
325,10.4,41661,10005,2004
327,18.3,46211,11001,2004
329,14.5,34696,12001,2004
330,12.7,41589,12003,2004
331,11.9,38972,12005,2004
332,14.8,34104,12007,2004
333,9.2,44248,12009,2004
334,11.6,43136,12011,2004
335,17.2,27521,12013,2004
336,8.1,37820,12015,2004
337,11.2,33576,12017,2004
338,7.1,53201,12019,2004
339,8.8,48812,12021,2004
340,14.1,32455,12023,2004
341,16.7,28638,12027,2004
342,18,26999,12029,2004
343,11.7,41736,12031,2004
344,14.2,36743,12033,2004
345,7.8,45374,12035,2004
346,13.5,30678,12037,2004
347,15.8,31070,12039,2004
348,13,32644,12041,2004
349,12.1,31973,12043,2004
350,14.5,32893,12045,2004
351,20.9,26411,12047,2004
352,19.5,28669,12049,2004
353,16.7,32197,12051,2004
354,10.6,35577,12053,2004
355,13.1,30343,12055,2004
356,11.8,44850,12057,2004
357,17.6,28694,12059,2004
358,9.2,41522,12061,2004
359,15.7,31022,12063,2004
360,14.5,33962,12065,2004
361,18.6,27896,12067,2004
362,9.5,40745,12069,2004
363,8.9,43476,12071,2004
364,12.7,39562,12073,2004
365,15,29314,12075,2004
366,16.9,30451,12077,2004
367,17.7,28230,12079,2004
368,9.7,41419,12081,2004
369,12.2,34948,12083,2004
370,8.1,45341,12085,2004
371,17.1,34682,12086,2004
372,9.2,42195,12087,2004
373,8.3,50301,12089,2004
374,9,45424,12091,2004
375,13.7,31332,12093,2004
376,12.6,41725,12095,2004
377,12.2,39770,12097,2004
378,10.1,44186,12099,2004
379,10.8,38065,12101,2004
380,11.1,38547,12103,2004
381,13.2,36339,12105,2004
382,17.3,30098,12107,2004
383,7.5,55712,12109,2004
384,11.3,39377,12111,2004
385,9.6,46298,12113,2004
386,7.6,44023,12115,2004
387,8.5,50842,12117,2004
388,12.5,37523,12119,2004
389,15.3,31744,12121,2004
390,15.9,31784,12123,2004
391,18.2,33821,12125,2004
392,11.2,37247,12127,2004
393,10.4,39849,12129,2004
394,11.5,37350,12131,2004
395,15.5,30138,12133,2004
397,17,31046,13001,2004
398,19.6,26720,13003,2004
399,18.2,28270,13005,2004
400,21.4,25951,13007,2004
401,18.8,33531,13009,2004
402,12.3,40754,13011,2004
403,10.1,46979,13013,2004
404,11.4,46219,13015,2004
405,20.2,28013,13017,2004
406,17.2,31559,13019,2004
407,20,35540,13021,2004
408,15.4,35869,13023,2004
409,16.3,33687,13025,2004
410,21.7,26064,13027,2004
411,9.9,54365,13029,2004
412,19.9,30045,13031,2004
413,21.7,29159,13033,2004
414,12.5,40547,13035,2004
415,26.3,24746,13037,2004
416,11.1,44648,13039,2004
417,21.6,27441,13043,2004
418,14.7,41470,13045,2004
419,11,42832,13047,2004
420,20.1,29107,13049,2004
421,16.9,38248,13051,2004
422,16.8,35472,13053,2004
423,15.6,31284,13055,2004
424,6.5,64064,13057,2004
425,19.7,29751,13059,2004
426,26.3,22627,13061,2004
427,14.8,39511,13063,2004
428,20.9,27005,13065,2004
429,9.6,52936,13067,2004
430,19.3,30710,13069,2004
431,20.1,27983,13071,2004
432,6.8,61466,13073,2004
433,18.3,28201,13075,2004
434,9.5,55859,13077,2004
435,14.9,38735,13079,2004
436,24.1,26873,13081,2004
437,12.3,36388,13083,2004
438,9.5,50686,13085,2004
439,21.5,28148,13087,2004
440,14.7,44965,13089,2004
441,19.5,28310,13091,2004
442,21.6,28054,13093,2004
443,22.3,30526,13095,2004
444,10.6,49964,13097,2004
445,23.9,26358,13099,2004
446,19.9,26739,13101,2004
447,10.1,51185,13103,2004
448,16.5,30322,13105,2004
449,22.3,26040,13107,2004
450,21.2,27437,13109,2004
451,13.2,32290,13111,2004
452,5.3,75679,13113,2004
453,15,37778,13115,2004
454,5.5,74379,13117,2004
455,15,33595,13119,2004
456,15.6,45819,13121,2004
457,12.7,36570,13123,2004
458,14,33009,13125,2004
459,15.1,40233,13127,2004
460,12.1,40344,13129,2004
461,18.8,29698,13131,2004
462,18.2,33959,13133,2004
463,8.9,56395,13135,2004
464,11.7,38407,13137,2004
465,12,45949,13139,2004
466,24.6,24297,13141,2004
467,15.1,34608,13143,2004
468,8.5,52175,13145,2004
469,14.3,33801,13147,2004
470,15.3,34124,13149,2004
471,7,62437,13151,2004
472,11.8,47134,13153,2004
473,17.9,29954,13155,2004
474,11.8,43896,13157,2004
475,14,40290,13159,2004
476,17.5,29599,13161,2004
477,20.4,28173,13163,2004
478,22.8,24603,13165,2004
479,22.9,25286,13167,2004
480,10.7,45130,13169,2004
481,13.7,37201,13171,2004
482,18.8,29876,13173,2004
483,18.2,33188,13175,2004
484,9.5,50477,13177,2004
485,15.6,37048,13179,2004
486,15.6,31880,13181,2004
487,18.3,31905,13183,2004
488,18,33286,13185,2004
489,13,40923,13187,2004
490,17.8,33185,13189,2004
491,17.5,31055,13191,2004
492,22.5,23644,13193,2004
493,13.4,37677,13195,2004
494,21.6,30059,13197,2004
495,18,30994,13199,2004
496,19,27574,13201,2004
497,23.2,25812,13205,2004
498,11.6,44507,13207,2004
499,19.1,30531,13209,2004
500,12.3,41872,13211,2004
501,13,38175,13213,2004
502,17.1,35130,13215,2004
503,11.7,47083,13217,2004
504,7,61966,13219,2004
505,12.8,37523,13221,2004
506,6.9,58801,13223,2004
507,20,34029,13225,2004
508,10.4,46504,13227,2004
509,16.8,32533,13229,2004
510,10.5,47415,13231,2004
511,15,34514,13233,2004
512,17.5,31813,13235,2004
513,14.1,37224,13237,2004
514,21.2,26419,13239,2004
515,12.1,35441,13241,2004
516,24.1,23503,13243,2004
517,20,32775,13245,2004
518,11.8,50818,13247,2004
519,15.6,33051,13249,2004
520,19.5,29029,13251,2004
521,20.8,27504,13253,2004
522,17,36072,13255,2004
523,15.9,31638,13257,2004
524,23.9,23588,13259,2004
525,22.3,29613,13261,2004
526,18.9,28830,13263,2004
527,22.8,23772,13265,2004
528,22,28105,13267,2004
529,20.8,26824,13269,2004
530,24.8,25409,13271,2004
531,23.5,27175,13273,2004
532,17.4,31702,13275,2004
533,18.5,32134,13277,2004
534,21.2,27725,13279,2004
535,11.9,34767,13281,2004
536,22.7,25503,13283,2004
537,15.8,36438,13285,2004
538,23.1,26081,13287,2004
539,17.7,31782,13289,2004
540,12.7,34903,13291,2004
541,17.1,30946,13293,2004
542,14,34234,13295,2004
543,11.2,49756,13297,2004
544,19.5,29413,13299,2004
545,20.7,28536,13301,2004
546,19.6,31083,13303,2004
547,17.7,33566,13305,2004
548,18.1,29131,13307,2004
549,25.6,24491,13309,2004
550,12,38380,13311,2004
551,11.9,41520,13313,2004
552,23.7,27193,13315,2004
553,17.2,28386,13317,2004
554,16.3,32561,13319,2004
555,17.7,32414,13321,2004
557,10.8,42043,15001,2004
558,8.8,54714,15003,2004
559,.,.,15005,2004
560,8.6,45146,15007,2004
561,8.3,49065,15009,2004
563,9.1,50754,16001,2004
564,11.9,32187,16003,2004
565,13,38943,16005,2004
566,10.7,36292,16007,2004
567,12.7,34724,16009,2004
568,13.2,38966,16011,2004
569,5.9,54131,16013,2004
570,9.9,41566,16015,2004
571,12.9,35852,16017,2004
572,11.4,46709,16019,2004
573,12.7,34019,16021,2004
574,13.4,34066,16023,2004
575,7.3,37654,16025,2004
576,13.2,39433,16027,2004
577,10.1,42210,16029,2004
578,14.7,35023,16031,2004
579,15.1,30973,16033,2004
580,12.4,34789,16035,2004
581,10.8,34899,16037,2004
582,11.8,37148,16039,2004
583,9.1,40910,16041,2004
584,12.6,36101,16043,2004
585,11.9,36992,16045,2004
586,12.4,34819,16047,2004
587,14.6,31511,16049,2004
588,10.5,42895,16051,2004
589,13.2,36165,16053,2004
590,9.7,41639,16055,2004
591,13.5,36346,16057,2004
592,12.6,31153,16059,2004
593,11.9,35987,16061,2004
594,10.4,36658,16063,2004
595,15.6,32569,16065,2004
596,13.1,33739,16067,2004
597,11.9,38526,16069,2004
598,10.4,36834,16071,2004
599,15.4,31315,16073,2004
600,13.2,36622,16075,2004
601,14.4,34248,16077,2004
602,16.3,30280,16079,2004
603,9,45993,16081,2004
604,12.5,36891,16083,2004
605,9.1,42852,16085,2004
606,14,32195,16087,2004
608,11.3,39304,17001,2004
609,23.8,25874,17003,2004
610,11.2,39804,17005,2004
611,7.9,54926,17007,2004
612,12.3,37744,17009,2004
613,8.8,43539,17011,2004
614,8.9,40032,17013,2004
615,10.1,39086,17015,2004
616,10.7,37819,17017,2004
617,13.4,39914,17019,2004
618,11.1,39839,17021,2004
619,10.6,39057,17023,2004
620,12.1,34353,17025,2004
621,7.6,48926,17027,2004
622,14.4,34374,17029,2004
623,15.2,43584,17031,2004
624,11.9,37602,17033,2004
625,10.3,39509,17035,2004
626,9.6,48148,17037,2004
627,10.3,43663,17039,2004
628,8.2,44206,17041,2004
629,6,66697,17043,2004
630,12.2,37134,17045,2004
631,9.4,37731,17047,2004
632,9.2,43199,17049,2004
633,13.6,34420,17051,2004
634,8.1,42629,17053,2004
635,15.4,32398,17055,2004
636,12.1,36924,17057,2004
637,16.1,29997,17059,2004
638,12.5,35422,17061,2004
639,6,59216,17063,2004
640,12.6,34561,17065,2004
641,9.8,40030,17067,2004
642,15.3,30428,17069,2004
643,10.4,38403,17071,2004
644,8.2,44284,17073,2004
645,10.2,40971,17075,2004
646,20.2,27705,17077,2004
647,10,40270,17079,2004
648,13.9,35818,17081,2004
649,8.5,45455,17083,2004
650,7.8,43465,17085,2004
651,13.5,36157,17087,2004
652,7.9,61246,17089,2004
653,11.9,43651,17091,2004
654,4.1,76568,17093,2004
655,13.4,36358,17095,2004
656,7.1,67039,17097,2004
657,9.8,43848,17099,2004
658,13.1,33809,17101,2004
659,9.3,44205,17103,2004
660,10.1,45591,17105,2004
661,10.7,40475,17107,2004
662,16.4,32832,17109,2004
663,4.5,70438,17111,2004
664,10.1,51176,17113,2004
665,14.3,39047,17115,2004
666,10.6,40195,17117,2004
667,11.2,45326,17119,2004
668,13.6,36144,17121,2004
669,8.1,44655,17123,2004
670,11.3,38260,17125,2004
671,13.8,35362,17127,2004
672,8.8,51512,17129,2004
673,8.6,46383,17131,2004
674,4,63697,17133,2004
675,12.9,35938,17135,2004
676,12.4,39335,17137,2004
677,8.3,43571,17139,2004
678,8.7,48508,17141,2004
679,13.2,42705,17143,2004
680,13.8,35243,17145,2004
681,6.4,49792,17147,2004
682,12.6,35201,17149,2004
683,15.4,32625,17151,2004
684,20.7,27813,17153,2004
685,6.4,49827,17155,2004
686,12,38944,17157,2004
687,12.3,34738,17159,2004
688,12,40154,17161,2004
689,15,42190,17163,2004
690,16.1,31438,17165,2004
691,10.3,46022,17167,2004
692,10.1,39415,17169,2004
693,9.8,40509,17171,2004
694,9.5,40251,17173,2004
695,9.3,40496,17175,2004
696,10.8,41846,17177,2004
697,8.6,49054,17179,2004
698,14.1,34584,17181,2004
699,14.9,36233,17183,2004
700,11.8,38937,17185,2004
701,11.3,38642,17187,2004
702,7.2,45124,17189,2004
703,12.1,35168,17191,2004
704,12.7,33708,17193,2004
705,9.7,41318,17195,2004
706,6.6,66417,17197,2004
707,13.7,36261,17199,2004
708,12.7,43942,17201,2004
709,6,57561,17203,2004
711,10.1,43781,18001,2004
712,11.3,42867,18003,2004
713,9.2,47091,18005,2004
714,8.5,41414,18007,2004
715,11,36551,18009,2004
716,6,59206,18011,2004
717,9.3,46143,18013,2004
718,8,45231,18015,2004
719,11,39593,18017,2004
720,10.2,42904,18019,2004
721,10.7,40120,18021,2004
722,10.3,42951,18023,2004
723,14.3,35581,18025,2004
724,13.1,37456,18027,2004
725,7.4,54101,18029,2004
726,10,44130,18031,2004
727,8.3,46930,18033,2004
728,15.3,35843,18035,2004
729,6.2,50215,18037,2004
730,10.1,46897,18039,2004
731,11.6,39393,18041,2004
732,10.2,47243,18043,2004
733,10.1,40879,18045,2004
734,8.8,47515,18047,2004
735,10.2,40815,18049,2004
736,8.9,44752,18051,2004
737,13.7,37195,18053,2004
738,11.6,37849,18055,2004
739,3.9,82196,18057,2004
740,5.4,62657,18059,2004
741,8.8,46893,18061,2004
742,5.2,63058,18063,2004
743,10.5,41157,18065,2004
744,11.9,45588,18067,2004
745,8.4,43165,18069,2004
746,9.4,43134,18071,2004
747,8.1,47557,18073,2004
748,11.4,38167,18075,2004
749,11.4,40906,18077,2004
750,10.4,41330,18079,2004
751,7.7,55594,18081,2004
752,15.2,34668,18083,2004
753,7.9,48998,18085,2004
754,7.6,46841,18087,2004
755,14.8,40894,18089,2004
756,11.2,41906,18091,2004
757,10.9,39297,18093,2004
758,12.1,40480,18095,2004
759,14.1,42702,18097,2004
760,8.1,45040,18099,2004
761,11.1,39421,18101,2004
762,11.1,41280,18103,2004
763,14,36224,18105,2004
764,10.3,43486,18107,2004
765,8.9,51378,18109,2004
766,9,43726,18111,2004
767,8.7,44255,18113,2004
768,7.6,43448,18115,2004
769,13.3,33684,18117,2004
770,11.3,38589,18119,2004
771,12.4,37467,18121,2004
772,10.5,39472,18123,2004
773,9.5,39972,18125,2004
774,7.8,56935,18127,2004
775,8.6,50765,18129,2004
776,10.2,39066,18131,2004
777,9.9,42273,18133,2004
778,12.2,37877,18135,2004
779,8.8,45555,18137,2004
780,9.3,42623,18139,2004
781,13.5,41365,18141,2004
782,13.4,37193,18143,2004
783,9.7,45910,18145,2004
784,8.1,46831,18147,2004
785,12.7,38913,18149,2004
786,9,43032,18151,2004
787,13,35882,18153,2004
788,12,38502,18155,2004
789,13.4,40036,18157,2004
790,7.3,51512,18159,2004
791,9.7,41569,18161,2004
792,12.9,39117,18163,2004
793,10.3,39545,18165,2004
794,15.4,35736,18167,2004
795,9.4,42009,18169,2004
796,7.8,46477,18171,2004
797,6.3,55677,18173,2004
798,11.4,38787,18175,2004
799,13.2,36145,18177,2004
800,7.6,45645,18179,2004
801,9.3,41890,18181,2004
802,6.8,47981,18183,2004
804,9.7,41406,19001,2004
805,10.6,35149,19003,2004
806,10.8,37215,19005,2004
807,14.9,32164,19007,2004
808,9.2,38935,19009,2004
809,7.6,48531,19011,2004
810,13.7,41125,19013,2004
811,8.8,46134,19015,2004
812,7,47568,19017,2004
813,9.9,42481,19019,2004
814,10.7,38668,19021,2004
815,8.9,42096,19023,2004
816,10.5,38305,19025,2004
817,8.5,43253,19027,2004
818,11.6,37276,19029,2004
819,6.8,47767,19031,2004
820,10.4,40045,19033,2004
821,8.9,40501,19035,2004
822,8.5,40374,19037,2004
823,10.7,38793,19039,2004
824,9.4,41339,19041,2004
825,9.7,38549,19043,2004
826,12.1,40501,19045,2004
827,11.2,39478,19047,2004
828,6.3,59563,19049,2004
829,11.9,36262,19051,2004
830,16.8,29213,19053,2004
831,9.1,43276,19055,2004
832,13.1,38825,19057,2004
833,7.5,43949,19059,2004
