,poverty_rate,per_capita_income_2007,year,fips
667,11.3,52073.0,2007,17119.0
668,15.6,38262.0,2007,17121.0
669,8.1,48338.0,2007,17123.0
670,12.5,42946.0,2007,17125.0
671,15.0,38461.0,2007,17127.0
672,8.7,55268.0,2007,17129.0
673,8.1,48778.0,2007,17131.0
674,4.5,66748.0,2007,17133.0
675,13.8,39530.0,2007,17135.0
676,15.2,41833.0,2007,17137.0
677,8.8,46868.0,2007,17139.0
678,7.9,54425.0,2007,17141.0
679,13.6,47150.0,2007,17143.0
680,15.6,38983.0,2007,17145.0
681,6.8,55009.0,2007,17147.0
682,13.7,39219.0,2007,17149.0
683,21.0,36421.0,2007,17151.0
684,24.2,31087.0,2007,17153.0
685,6.9,55134.0,2007,17155.0
686,12.8,42980.0,2007,17157.0
687,14.3,38467.0,2007,17159.0
688,13.2,45209.0,2007,17161.0
689,15.8,46428.0,2007,17163.0
690,18.6,33724.0,2007,17165.0
691,12.8,48330.0,2007,17167.0
692,12.1,41023.0,2007,17169.0
693,10.5,44254.0,2007,17171.0
694,12.1,41337.0,2007,17173.0
695,9.9,43043.0,2007,17175.0
696,14.3,43450.0,2007,17177.0
697,8.0,52745.0,2007,17179.0
698,20.9,37923.0,2007,17181.0
699,18.6,38036.0,2007,17183.0
700,12.6,45931.0,2007,17185.0
701,12.9,41477.0,2007,17187.0
702,7.8,48727.0,2007,17189.0
703,14.7,37783.0,2007,17191.0
704,14.1,39797.0,2007,17193.0
705,11.2,43920.0,2007,17195.0
706,5.9,71597.0,2007,17197.0
707,16.3,38914.0,2007,17199.0
708,13.8,48394.0,2007,17201.0
709,5.9,62349.0,2007,17203.0
711,12.5,46601.0,2007,18001.0
712,10.9,47947.0,2007,18003.0
713,10.9,53395.0,2007,18005.0
714,10.2,44637.0,2007,18007.0
715,12.6,40996.0,2007,18009.0
716,6.6,65106.0,2007,18011.0
717,10.3,52038.0,2007,18013.0
718,9.1,48013.0,2007,18015.0
719,11.6,43794.0,2007,18017.0
720,10.3,45450.0,2007,18019.0
721,10.8,42755.0,2007,18021.0
722,11.2,46258.0,2007,18023.0
723,16.6,37942.0,2007,18025.0
724,15.0,41174.0,2007,18027.0
725,7.2,56660.0,2007,18029.0
726,10.0,45711.0,2007,18031.0
727,8.8,49051.0,2007,18033.0
728,18.0,38501.0,2007,18035.0
729,8.8,54404.0,2007,18037.0
730,11.1,49395.0,2007,18039.0
731,14.2,39948.0,2007,18041.0
732,10.8,52734.0,2007,18043.0
733,12.2,42847.0,2007,18045.0
734,9.3,51541.0,2007,18047.0
735,10.8,45944.0,2007,18049.0
736,10.5,47197.0,2007,18051.0
737,17.4,37131.0,2007,18053.0
738,13.3,41419.0,2007,18055.0
739,3.9,83059.0,2007,18057.0
740,4.8,65421.0,2007,18059.0
741,9.7,50418.0,2007,18061.0
742,5.0,66432.0,2007,18063.0
743,10.3,42306.0,2007,18065.0
744,13.0,45569.0,2007,18067.0
745,9.6,46756.0,2007,18069.0
746,11.8,44935.0,2007,18071.0
747,8.2,49945.0,2007,18073.0
748,10.8,40623.0,2007,18075.0
749,12.9,45106.0,2007,18077.0
750,11.9,42634.0,2007,18079.0
751,7.0,60381.0,2007,18081.0
752,17.1,40042.0,2007,18083.0
753,8.6,50815.0,2007,18085.0
754,9.0,50487.0,2007,18087.0
755,15.0,47998.0,2007,18089.0
756,13.6,44620.0,2007,18091.0
757,13.8,42018.0,2007,18093.0
758,13.6,43094.0,2007,18095.0
759,15.6,45160.0,2007,18097.0
760,9.4,50647.0,2007,18099.0
761,12.3,43574.0,2007,18101.0
762,12.1,44636.0,2007,18103.0
763,26.0,39563.0,2007,18105.0
764,10.4,48453.0,2007,18107.0
765,8.7,53617.0,2007,18109.0
766,9.3,45107.0,2007,18111.0
767,10.1,46924.0,2007,18113.0
768,9.1,48099.0,2007,18115.0
769,14.2,38036.0,2007,18117.0
770,13.1,42291.0,2007,18119.0
771,16.6,37932.0,2007,18121.0
772,12.1,42711.0,2007,18123.0
773,10.1,38325.0,2007,18125.0
774,9.1,59992.0,2007,18127.0
775,7.8,55562.0,2007,18129.0
776,11.7,42651.0,2007,18131.0
777,11.5,48290.0,2007,18133.0
778,11.3,40071.0,2007,18135.0
779,10.7,49651.0,2007,18137.0
780,11.6,45246.0,2007,18139.0
781,13.4,44706.0,2007,18141.0
782,16.5,39451.0,2007,18143.0
783,9.8,48708.0,2007,18145.0
784,9.2,52269.0,2007,18147.0
785,14.6,40838.0,2007,18149.0
786,11.6,46628.0,2007,18151.0
787,13.7,40957.0,2007,18153.0
788,14.4,42987.0,2007,18155.0
789,19.0,42325.0,2007,18157.0
790,7.9,54536.0,2007,18159.0
791,11.7,41103.0,2007,18161.0
792,13.9,42512.0,2007,18163.0
793,10.7,43637.0,2007,18165.0
794,16.9,37381.0,2007,18167.0
795,9.8,45522.0,2007,18169.0
796,8.3,49596.0,2007,18171.0
797,6.4,60748.0,2007,18173.0
798,14.7,37288.0,2007,18175.0
799,14.9,39239.0,2007,18177.0
800,8.5,45662.0,2007,18179.0
801,9.4,44881.0,2007,18181.0
802,7.0,57903.0,2007,18183.0
804,11.3,45478.0,2007,19001.0
805,10.8,37307.0,2007,19003.0
806,10.2,40272.0,2007,19005.0
807,18.5,34349.0,2007,19007.0
808,10.2,39422.0,2007,19009.0
809,7.2,54417.0,2007,19011.0
810,16.9,41965.0,2007,19013.0
811,10.7,49733.0,2007,19015.0
812,6.8,51838.0,2007,19017.0
813,10.3,47329.0,2007,19019.0
814,10.6,39858.0,2007,19021.0
815,9.7,45525.0,2007,19023.0
816,11.0,42152.0,2007,19025.0
817,8.6,47285.0,2007,19027.0
818,13.0,39215.0,2007,19029.0
819,7.4,52237.0,2007,19031.0
820,11.4,45039.0,2007,19033.0
821,8.3,42913.0,2007,19035.0
822,8.0,42630.0,2007,19037.0
823,11.4,42879.0,2007,19039.0
824,10.2,43438.0,2007,19041.0
825,10.9,41407.0,2007,19043.0
826,11.5,42889.0,2007,19045.0
827,11.3,41713.0,2007,19047.0
828,5.3,65917.0,2007,19049.0
829,12.9,40792.0,2007,19051.0
830,19.3,31964.0,2007,19053.0
831,9.9,43529.0,2007,19055.0
832,13.1,41553.0,2007,19057.0
833,7.3,47733.0,2007,19059.0
834,8.8,46820.0,2007,19061.0
835,11.0,39717.0,2007,19063.0
836,11.9,39567.0,2007,19065.0
837,12.1,43541.0,2007,19067.0
838,10.1,44186.0,2007,19069.0
839,11.4,46741.0,2007,19071.0
840,10.3,41823.0,2007,19073.0
841,6.0,51745.0,2007,19075.0
842,9.0,47685.0,2007,19077.0
843,8.4,47603.0,2007,19079.0
844,8.4,46563.0,2007,19081.0
845,9.6,44474.0,2007,19083.0
846,10.2,47193.0,2007,19085.0
847,11.8,43867.0,2007,19087.0
848,12.0,43408.0,2007,19089.0
849,9.5,44788.0,2007,19091.0
850,9.4,44366.0,2007,19093.0
851,6.2,52444.0,2007,19095.0
852,10.8,41948.0,2007,19097.0
853,8.8,47834.0,2007,19099.0
854,12.2,39900.0,2007,19101.0
855,15.5,51587.0,2007,19103.0
856,10.0,44657.0,2007,19105.0
857,12.1,42501.0,2007,19107.0
858,9.0,45953.0,2007,19109.0
859,13.7,40048.0,2007,19111.0
860,9.9,53076.0,2007,19113.0
861,10.6,47339.0,2007,19115.0
862,13.9,38997.0,2007,19117.0
863,7.0,48878.0,2007,19119.0
864,7.4,55396.0,2007,19121.0
865,13.5,44234.0,2007,19123.0
866,10.0,54247.0,2007,19125.0
867,14.1,45565.0,2007,19127.0
868,12.6,51367.0,2007,19129.0
869,9.0,43506.0,2007,19131.0
870,13.4,38362.0,2007,19133.0
871,10.4,41456.0,2007,19135.0
872,11.1,41225.0,2007,19137.0
873,10.7,51826.0,2007,19139.0
874,8.4,44359.0,2007,19141.0
875,8.3,39750.0,2007,19143.0
876,12.2,42029.0,2007,19145.0
877,9.9,42736.0,2007,19147.0
878,6.4,50250.0,2007,19149.0
879,11.2,40968.0,2007,19151.0
880,9.4,54377.0,2007,19153.0
881,10.9,48467.0,2007,19155.0
882,10.6,48674.0,2007,19157.0
883,14.0,35695.0,2007,19159.0
884,10.6,38737.0,2007,19161.0
885,11.4,48373.0,2007,19163.0
886,9.5,45568.0,2007,19165.0
887,7.0,53006.0,2007,19167.0
888,14.4,49104.0,2007,19169.0
889,10.8,44734.0,2007,19171.0
890,11.1,38920.0,2007,19173.0
891,13.3,40704.0,2007,19175.0
892,13.3,38855.0,2007,19177.0
893,17.7,38375.0,2007,19179.0
894,6.9,61688.0,2007,19181.0
895,8.2,50265.0,2007,19183.0
896,15.6,34223.0,2007,19185.0
897,13.3,42864.0,2007,19187.0
898,9.3,46340.0,2007,19189.0
899,10.4,46946.0,2007,19191.0
900,14.3,44494.0,2007,19193.0
901,9.0,44391.0,2007,19195.0
902,11.1,43560.0,2007,19197.0
904,15.9,36702.0,2007,20001.0
905,12.3,40330.0,2007,20003.0
906,14.3,39743.0,2007,20005.0
907,11.6,40389.0,2007,20007.0
908,12.4,40454.0,2007,20009.0
909,16.3,37672.0,2007,20011.0
910,12.1,38398.0,2007,20013.0
911,7.9,56372.0,2007,20015.0
912,10.4,39898.0,2007,20017.0
913,13.6,33140.0,2007,20019.0
914,13.0,38226.0,2007,20021.0
915,10.3,32477.0,2007,20023.0
916,12.1,39336.0,2007,20025.0
917,9.5,42035.0,2007,20027.0
918,13.1,35841.0,2007,20029.0
919,9.0,46571.0,2007,20031.0
920,9.9,35281.0,2007,20033.0
921,14.7,38145.0,2007,20035.0
922,15.6,35112.0,2007,20037.0
923,11.4,34873.0,2007,20039.0
924,8.6,45131.0,2007,20041.0
925,12.4,41417.0,2007,20043.0
926,15.4,44580.0,2007,20045.0
927,11.9,36876.0,2007,20047.0
928,17.3,31468.0,2007,20049.0
929,12.6,43354.0,2007,20051.0
930,9.7,41775.0,2007,20053.0
931,15.4,51658.0,2007,20055.0
932,12.7,45075.0,2007,20057.0
933,9.7,47634.0,2007,20059.0
934,11.6,40606.0,2007,20061.0
935,9.9,37717.0,2007,20063.0
936,11.7,36972.0,2007,20065.0
937,10.8,50506.0,2007,20067.0
938,8.1,50370.0,2007,20069.0
939,10.3,39966.0,2007,20071.0
940,13.6,33714.0,2007,20073.0
941,12.2,37501.0,2007,20075.0
942,12.3,39367.0,2007,20077.0
943,8.4,46051.0,2007,20079.0
944,11.0,46383.0,2007,20081.0
945,10.3,41458.0,2007,20083.0
946,10.5,47899.0,2007,20085.0
947,7.7,52385.0,2007,20087.0
948,12.5,35440.0,2007,20089.0
949,4.3,71961.0,2007,20091.0
950,11.3,46208.0,2007,20093.0
951,10.8,44859.0,2007,20095.0
952,11.6,36699.0,2007,20097.0
953,14.6,36569.0,2007,20099.0
954,9.9,43873.0,2007,20101.0
955,8.2,58850.0,2007,20103.0
956,11.2,36490.0,2007,20105.0
957,11.8,41251.0,2007,20107.0
958,9.7,38708.0,2007,20109.0
959,20.2,38407.0,2007,20111.0
960,8.0,51464.0,2007,20113.0
961,10.2,41268.0,2007,20115.0
962,9.1,40964.0,2007,20117.0
963,10.7,44142.0,2007,20119.0
964,7.3,59153.0,2007,20121.0
965,11.0,40231.0,2007,20123.0
966,14.5,37300.0,2007,20125.0
967,10.0,37227.0,2007,20127.0
968,10.9,46371.0,2007,20129.0
969,8.2,43405.0,2007,20131.0
970,14.3,36848.0,2007,20133.0
971,9.1,46036.0,2007,20135.0
972,12.2,36579.0,2007,20137.0
973,10.9,44829.0,2007,20139.0
974,12.5,33038.0,2007,20141.0
975,9.4,42993.0,2007,20143.0
976,13.2,40481.0,2007,20145.0
977,10.9,41735.0,2007,20147.0
978,8.0,50282.0,2007,20149.0
979,10.9,42909.0,2007,20151.0
980,12.6,36013.0,2007,20153.0
981,12.6,40418.0,2007,20155.0
982,10.8,36226.0,2007,20157.0
983,11.2,43834.0,2007,20159.0
984,19.0,38864.0,2007,20161.0
985,11.5,36657.0,2007,20163.0
986,12.3,36257.0,2007,20165.0
987,13.7,35549.0,2007,20167.0
988,10.0,42557.0,2007,20169.0
989,7.8,47876.0,2007,20171.0
990,13.0,47326.0,2007,20173.0
991,14.9,39348.0,2007,20175.0
992,11.9,46696.0,2007,20177.0
993,12.6,39157.0,2007,20179.0
994,15.0,35894.0,2007,20181.0
995,11.9,35054.0,2007,20183.0
996,11.9,36543.0,2007,20185.0
997,12.1,46642.0,2007,20187.0
998,9.7,49856.0,2007,20189.0
999,11.6,46707.0,2007,20191.0
1000,10.8,43373.0,2007,20193.0
1001,12.1,35708.0,2007,20195.0
1002,8.0,48438.0,2007,20197.0
1003,14.1,37888.0,2007,20199.0
1004,11.4,36707.0,2007,20201.0
1005,12.2,41928.0,2007,20203.0
1006,13.4,36824.0,2007,20205.0
1007,14.4,30223.0,2007,20207.0
1008,19.5,37501.0,2007,20209.0
1010,21.4,32643.0,2007,21001.0
1011,18.1,36283.0,2007,21003.0
1012,9.3,54819.0,2007,21005.0
1013,15.9,39118.0,2007,21007.0
1014,17.8,38817.0,2007,21009.0
1015,23.9,31740.0,2007,21011.0
1016,28.8,23528.0,2007,21013.0
1017,6.2,66690.0,2007,21015.0
1018,16.1,41819.0,2007,21017.0
1019,16.4,39640.0,2007,21019.0
1020,15.9,41739.0,2007,21021.0
1021,15.4,41581.0,2007,21023.0
1022,30.0,25577.0,2007,21025.0
1023,17.2,36621.0,2007,21027.0
1024,9.9,49861.0,2007,21029.0
1025,18.2,35676.0,2007,21031.0
1026,17.8,38009.0,2007,21033.0
1027,17.5,36262.0,2007,21035.0
1028,10.0,51383.0,2007,21037.0
1029,15.7,36151.0,2007,21039.0
1030,15.2,42058.0,2007,21041.0
1031,19.3,32281.0,2007,21043.0
1032,23.6,27366.0,2007,21045.0
1033,19.0,37632.0,2007,21047.0
1034,14.8,46190.0,2007,21049.0
1035,41.9,20999.0,2007,21051.0
1036,24.1,25677.0,2007,21053.0
1037,20.1,33804.0,2007,21055.0
1038,24.0,26584.0,2007,21057.0
1039,15.3,42586.0,2007,21059.0
1040,17.3,34449.0,2007,21061.0
1041,27.4,27215.0,2007,21063.0
1042,26.3,28797.0,2007,21065.0
1043,15.9,46726.0,2007,21067.0
1044,19.4,33815.0,2007,21069.0
1045,32.9,26293.0,2007,21071.0
1046,13.6,48025.0,2007,21073.0
1047,29.4,28749.0,2007,21075.0
1048,15.3,42143.0,2007,21077.0
1049,16.8,40653.0,2007,21079.0
1050,15.6,42126.0,2007,21081.0
1051,16.5,36345.0,2007,21083.0
1052,19.7,32905.0,2007,21085.0
1053,17.2,31546.0,2007,21087.0
1054,15.2,40642.0,2007,21089.0
1055,13.7,47558.0,2007,21091.0
1056,11.2,47958.0,2007,21093.0
1057,29.3,25939.0,2007,21095.0
1058,14.2,41423.0,2007,21097.0
1059,23.3,30604.0,2007,21099.0
1060,12.7,41692.0,2007,21101.0
1061,14.6,44209.0,2007,21103.0
1062,18.1,37001.0,2007,21105.0
1063,18.2,36611.0,2007,21107.0
1064,34.1,25653.0,2007,21109.0
1065,14.6,43677.0,2007,21111.0
1066,14.0,47324.0,2007,21113.0
1067,24.4,32706.0,2007,21115.0
1068,12.9,50734.0,2007,21117.0
1069,31.7,27999.0,2007,21119.0
1070,31.1,24881.0,2007,21121.0
1071,15.1,39435.0,2007,21123.0
1072,22.0,33244.0,2007,21125.0
1073,25.3,29399.0,2007,21127.0
1074,34.9,24617.0,2007,21129.0
1075,31.0,26114.0,2007,21131.0
1076,27.0,29415.0,2007,21133.0
1077,28.9,26534.0,2007,21135.0
1078,20.3,32566.0,2007,21137.0
1079,13.5,38732.0,2007,21139.0
1080,16.4,38323.0,2007,21141.0
1081,15.0,40082.0,2007,21143.0
1082,14.6,40899.0,2007,21145.0
1083,35.5,24293.0,2007,21147.0
1084,16.0,37866.0,2007,21149.0
1085,18.7,39842.0,2007,21151.0
1086,31.6,26150.0,2007,21153.0
1087,17.8,38048.0,2007,21155.0
1088,12.5,41497.0,2007,21157.0
1089,35.8,25841.0,2007,21159.0
1090,19.1,38035.0,2007,21161.0
1091,14.4,45490.0,2007,21163.0
1092,27.2,28928.0,2007,21165.0
1093,12.9,49529.0,2007,21167.0
1094,23.8,30827.0,2007,21169.0
1095,25.2,28266.0,2007,21171.0
1096,19.3,38870.0,2007,21173.0
1097,27.1,28514.0,2007,21175.0
1098,20.0,34580.0,2007,21177.0
1099,11.3,46605.0,2007,21179.0
1100,19.4,36080.0,2007,21181.0
1101,19.4,38710.0,2007,21183.0
1102,6.0,73632.0,2007,21185.0
1103,15.3,41246.0,2007,21187.0
1104,44.4,21189.0,2007,21189.0
1105,15.3,43822.0,2007,21191.0
1106,31.4,30089.0,2007,21193.0
1107,20.8,32382.0,2007,21195.0
1108,25.6,31228.0,2007,21197.0
1109,21.7,32368.0,2007,21199.0
1110,22.3,34719.0,2007,21201.0
1111,26.8,29235.0,2007,21203.0
1112,24.5,34278.0,2007,21205.0
1113,22.3,28342.0,2007,21207.0
1114,9.4,57895.0,2007,21209.0
1115,13.3,52871.0,2007,21211.0
1116,13.9,43432.0,2007,21213.0
1117,7.9,59939.0,2007,21215.0
1118,17.1,35012.0,2007,21217.0
1119,18.7,39375.0,2007,21219.0
1120,17.0,41286.0,2007,21221.0
1121,14.5,43994.0,2007,21223.0
1122,23.1,40711.0,2007,21225.0
1123,18.0,42303.0,2007,21227.0
1124,14.6,40614.0,2007,21229.0
1125,27.0,28154.0,2007,21231.0
1126,13.2,39923.0,2007,21233.0
1127,27.7,27424.0,2007,21235.0
1128,36.7,24749.0,2007,21237.0
1129,10.6,56840.0,2007,21239.0
1131,23.5,33098.0,2007,22001.0
1132,21.6,34958.0,2007,22003.0
1133,12.2,56720.0,2007,22005.0
1134,21.9,39643.0,2007,22007.0
1135,26.7,29239.0,2007,22009.0
1136,15.9,40592.0,2007,22011.0
1137,25.5,29728.0,2007,22013.0
1138,15.0,47539.0,2007,22015.0
1139,22.9,35547.0,2007,22017.0
1140,17.5,42018.0,2007,22019.0
1141,19.9,33250.0,2007,22021.0
1142,14.1,40460.0,2007,22023.0
1143,30.0,30003.0,2007,22025.0
1144,28.9,31393.0,2007,22027.0
1145,30.1,28595.0,2007,22029.0
1146,19.9,35058.0,2007,22031.0
1147,18.1,42173.0,2007,22033.0
1148,38.6,23888.0,2007,22035.0
1149,22.5,35960.0,2007,22037.0
1150,26.4,28629.0,2007,22039.0
1151,29.1,28282.0,2007,22041.0
1152,18.9,37473.0,2007,22043.0
1153,20.2,39268.0,2007,22045.0
1154,20.0,37483.0,2007,22047.0
1155,17.7,35137.0,2007,22049.0
1156,14.6,47366.0,2007,22051.0
1157,18.6,36185.0,2007,22053.0
1158,15.2,44568.0,2007,22055.0
1159,17.2,41706.0,2007,22057.0
1160,18.4,36307.0,2007,22059.0
1161,23.9,31767.0,2007,22061.0
1162,10.8,53259.0,2007,22063.0
1163,33.3,25855.0,2007,22065.0
1164,31.0,28847.0,2007,22067.0
1165,28.8,30227.0,2007,22069.0
1166,21.8,37348.0,2007,22071.0
1167,20.8,37147.0,2007,22073.0
1168,16.3,44896.0,2007,22075.0
1169,21.4,38131.0,2007,22077.0
1170,19.8,36938.0,2007,22079.0
1171,23.2,29651.0,2007,22081.0
1172,24.2,29394.0,2007,22083.0
1173,19.3,35126.0,2007,22085.0
1174,18.9,33093.0,2007,22087.0
1175,10.8,54998.0,2007,22089.0
1176,21.9,32113.0,2007,22091.0
1177,17.1,44195.0,2007,22093.0
1178,16.9,43752.0,2007,22095.0
1179,30.5,28472.0,2007,22097.0
1180,17.0,38271.0,2007,22099.0
1181,22.4,36109.0,2007,22101.0
1182,11.2,58891.0,2007,22103.0
1183,22.9,34132.0,2007,22105.0
1184,37.0,22264.0,2007,22107.0
1185,17.7,44235.0,2007,22109.0
1186,18.8,34172.0,2007,22111.0
1187,20.5,37556.0,2007,22113.0
1188,16.6,41605.0,2007,22115.0
1189,25.5,30160.0,2007,22117.0
1190,20.5,34207.0,2007,22119.0
1191,16.9,43020.0,2007,22121.0
1192,25.5,28781.0,2007,22123.0
1193,22.5,47714.0,2007,22125.0
1194,26.2,32371.0,2007,22127.0
1196,14.1,45254.0,2007,23001.0
1197,17.4,35438.0,2007,23003.0
1198,9.7,54992.0,2007,23005.0
1199,16.0,39929.0,2007,23007.0
1200,9.9,44632.0,2007,23009.0
1201,13.0,43913.0,2007,23011.0
1202,10.6,44619.0,2007,23013.0
1203,10.8,45816.0,2007,23015.0
1204,14.4,38359.0,2007,23017.0
1205,13.5,41348.0,2007,23019.0
1206,16.5,32989.0,2007,23021.0
1207,9.2,52375.0,2007,23023.0
1208,17.2,35683.0,2007,23025.0
1209,14.5,40441.0,2007,23027.0
1210,20.1,32624.0,2007,23029.0
1211,8.2,52365.0,2007,23031.0
1213,14.2,37171.0,2007,24001.0
1214,5.0,80158.0,2007,24003.0
1215,7.6,60828.0,2007,24005.0
1216,5.2,89159.0,2007,24009.0
1217,11.7,48387.0,2007,24011.0
1218,4.7,79803.0,2007,24013.0
1219,9.3,62489.0,2007,24015.0
1220,5.9,81545.0,2007,24017.0
1221,13.7,42077.0,2007,24019.0
1222,5.3,76802.0,2007,24021.0
1223,12.9,42041.0,2007,24023.0
1224,5.6,72092.0,2007,24025.0
1225,4.5,100744.0,2007,24027.0
1226,12.7,46693.0,2007,24029.0
1227,5.1,91440.0,2007,24031.0
1228,8.1,67706.0,2007,24033.0
1229,6.1,75902.0,2007,24035.0
1230,7.7,72534.0,2007,24037.0
1231,23.0,35553.0,2007,24039.0
1232,8.3,56512.0,2007,24041.0
1233,10.5,50257.0,2007,24043.0
1234,13.2,49981.0,2007,24045.0
1235,9.2,49067.0,2007,24047.0
1236,19.9,36894.0,2007,24510.0
1238,6.6,59365.0,2007,25001.0
1239,10.8,47136.0,2007,25003.0
1240,9.3,54635.0,2007,25005.0
1241,6.8,57553.0,2007,25007.0
1242,10.4,61395.0,2007,25009.0
1243,10.5,51252.0,2007,25011.0
1244,16.4,45858.0,2007,25013.0
1245,11.6,55340.0,2007,25015.0
1246,6.9,74558.0,2007,25017.0
1247,5.3,66782.0,2007,25019.0
1248,6.4,78976.0,2007,25021.0
1249,6.5,70606.0,2007,25023.0
1250,19.3,49853.0,2007,25025.0
1251,9.5,61791.0,2007,25027.0
1253,13.5,34121.0,2007,26001.0
1254,12.5,39076.0,2007,26003.0
1255,10.7,51233.0,2007,26005.0
1256,15.5,37508.0,2007,26007.0
1257,12.0,43099.0,2007,26009.0
1258,17.3,36770.0,2007,26011.0
1259,15.4,38949.0,2007,26013.0
1260,8.4,51811.0,2007,26015.0
1261,11.7,42688.0,2007,26017.0
1262,9.7,41198.0,2007,26019.0
1263,15.4,42338.0,2007,26021.0
1264,14.0,42531.0,2007,26023.0
1265,16.8,41580.0,2007,26025.0
1266,12.8,42126.0,2007,26027.0
1267,9.7,48829.0,2007,26029.0
1268,14.9,38335.0,2007,26031.0
1269,16.5,39171.0,2007,26033.0
1270,20.1,33639.0,2007,26035.0
1271,7.1,59622.0,2007,26037.0
1272,14.7,35979.0,2007,26039.0
1273,12.3,41312.0,2007,26041.0
1274,11.1,41368.0,2007,26043.0
1275,8.4,51873.0,2007,26045.0
1276,9.4,47321.0,2007,26047.0
1277,16.8,43518.0,2007,26049.0
1278,17.6,35152.0,2007,26051.0
1279,16.7,33742.0,2007,26053.0
1280,8.8,47747.0,2007,26055.0
1281,15.2,41497.0,2007,26057.0
1282,13.7,43099.0,2007,26059.0
1283,19.0,34822.0,2007,26061.0
1284,12.7,38687.0,2007,26063.0
1285,18.1,45415.0,2007,26065.0
1286,14.5,48795.0,2007,26067.0
1287,15.7,35724.0,2007,26069.0
1288,14.5,33481.0,2007,26071.0
1289,23.9,39261.0,2007,26073.0
1290,14.4,44436.0,2007,26075.0
1291,16.2,44324.0,2007,26077.0
1292,14.0,39739.0,2007,26079.0
1293,13.1,49703.0,2007,26081.0
1294,13.1,35903.0,2007,26083.0
1295,20.3,31195.0,2007,26085.0
1296,8.7,57628.0,2007,26087.0
1297,7.5,55292.0,2007,26089.0
1298,10.6,50997.0,2007,26091.0
1299,5.5,72700.0,2007,26093.0
1300,18.8,37718.0,2007,26095.0
1301,12.1,38506.0,2007,26097.0
1302,8.3,55265.0,2007,26099.0
1303,14.1,38949.0,2007,26101.0
1304,13.6,45536.0,2007,26103.0
1305,15.1,38341.0,2007,26105.0
